Vertex	Dijkstra	DeltaStepping	ParallelDeltaStepping
7685	28.5108	28.5108	28.5108
7686	26.112	26.112	26.112
7687	25.1942	25.1942	25.1942
7688	22.2048	22.2048	22.2048
7689	26.8411	26.8411	26.8411
7690	23.2482	23.2482	23.2482
7691	32.4716	32.4716	32.4716
7692	24.1737	24.1737	24.1737
7693	26.8085	26.8085	26.8085
7694	21.7482	21.7482	21.7482
7695	26.0036	26.0036	26.0036
7696	18.3691	18.3691	18.3691
7697	22.1255	22.1255	22.1255
7698	27.7765	27.7765	27.7765
7699	19.4459	19.4459	19.4459
7700	20.7366	20.7366	20.7366
7701	25.7023	25.7023	25.7023
7702	28.0149	28.0149	28.0149
7703	26.8421	26.8421	26.8421
7704	27.0812	27.0812	27.0812
7705	26.9398	26.9398	26.9398
7706	23.1166	23.1166	23.1166
7707	24.5514	24.5514	24.5514
7708	23.1391	23.1391	23.1391
7709	21.4023	21.4023	21.4023
7710	16.7476	16.7476	16.7476
7711	25.827	25.827	25.827
7712	27.5958	27.5958	27.5958
7713	23.6994	23.6994	23.6994
7714	20.2026	20.2026	20.2026
7715	20.6669	20.6669	20.6669
7716	28.372	28.372	28.372
7717	19.8909	19.8909	19.8909
7718	30.3812	30.3812	30.3812
7719	21.3863	21.3863	21.3863
7720	25.0699	25.0699	25.0699
7721	17.7276	17.7276	17.7276
7722	1.79769e+308	inf	inf
7723	22.2178	22.2178	22.2178
7724	24.7616	24.7616	24.7616
7725	23.7472	23.7472	23.7472
7726	23.0022	23.0022	23.0022
7727	24.0725	24.0725	24.0725
7728	15.5377	15.5377	15.5377
7729	25.4092	25.4092	25.4092
7730	25.4493	25.4493	25.4493
7731	20.5618	20.5618	20.5618
7732	19.5165	19.5165	19.5165
7733	23.7255	23.7255	23.7255
7734	17.9365	17.9365	17.9365
7735	12.3934	12.3934	12.3934
7736	17.288	17.288	17.288
7737	21.1498	21.1498	21.1498
7738	25.9323	25.9323	25.9323
7739	17.4673	17.4673	17.4673
7740	21.8175	21.8175	21.8175
7741	28.1565	28.1565	28.1565
7742	21.767	21.767	21.767
7743	28.2388	28.2388	28.2388
7744	21.5078	21.5078	21.5078
7745	13.2484	13.2484	13.2484
7746	18.6705	18.6705	18.6705
7747	26.122	26.122	26.122
7748	21.3329	21.3329	21.3329
7749	26.285	26.285	26.285
7750	18.6485	18.6485	18.6485
7751	21.2055	21.2055	21.2055
7752	24.7354	24.7354	24.7354
7753	26.0934	26.0934	26.0934
7754	25.8622	25.8622	25.8622
7755	19.5605	19.5605	19.5605
7756	20.7819	20.7819	20.7819
7757	21.2194	21.2194	21.2194
7758	25.5691	25.5691	25.5691
7759	23.249	23.249	23.249
7760	18.9757	18.9757	18.9757
7761	30.137	30.137	30.137
7762	23.0315	23.0315	23.0315
7763	16.9354	16.9354	16.9354
7764	28.5159	28.5159	28.5159
7765	24.2038	24.2038	24.2038
7766	24.787	24.787	24.787
7767	24.8872	24.8872	24.8872
7768	24.8789	24.8789	24.8789
7769	23.315	23.315	23.315
7770	31.6309	31.6309	31.6309
7771	18.6552	18.6552	18.6552
7772	31.235	31.235	31.235
7773	25.3489	25.3489	25.3489
7774	28.5868	28.5868	28.5868
7775	30.8954	30.8954	30.8954
7776	20.3142	20.3142	20.3142
7777	28.1872	28.1872	28.1872
7778	22.4774	22.4774	22.4774
7779	24.9445	24.9445	24.9445
7780	26.3749	26.3749	26.3749
7781	22.0617	22.0617	22.0617
7782	26.0912	26.0912	26.0912
7783	26.7716	26.7716	26.7716
7784	23.9721	23.9721	23.9721
7785	22.332	22.332	22.332
7786	25.9829	25.9829	25.9829
7787	23.9745	23.9745	23.9745
7788	19.4075	19.4075	19.4075
7789	30.7889	30.7889	30.7889
7790	17.3024	17.3024	17.3024
7791	27.7293	27.7293	27.7293
7792	24.5585	24.5585	24.5585
7793	26.1502	26.1502	26.1502
7794	16.2502	16.2502	16.2502
7795	22.12	22.12	22.12
7796	19.9942	19.9942	19.9942
7797	24.2007	24.2007	24.2007
7798	22.9437	22.9437	22.9437
7799	22.8219	22.8219	22.8219
7800	26.3129	26.3129	26.3129
7801	27.0536	27.0536	27.0536
7802	27.4187	27.4187	27.4187
7803	23.8265	23.8265	23.8265
7804	25.3944	25.3944	25.3944
7805	27.5492	27.5492	27.5492
7806	24.6388	24.6388	24.6388
7807	21.0094	21.0094	21.0094
7808	20.9266	20.9266	20.9266
7809	22.7588	22.7588	22.7588
7810	22.6156	22.6156	22.6156
7811	23.5936	23.5936	23.5936
7812	21.5733	21.5733	21.5733
7813	20.9571	20.9571	20.9571
7814	24.8258	24.8258	24.8258
7815	24.2853	24.2853	24.2853
7816	38.0164	38.0164	38.0164
7817	23.447	23.447	23.447
7818	24.2113	24.2113	24.2113
7819	29.4919	29.4919	29.4919
7820	27.4572	27.4572	27.4572
7821	25.505	25.505	25.505
7822	24.654	24.654	24.654
7823	16.5456	16.5456	16.5456
7824	20.4996	20.4996	20.4996
7825	16.0727	16.0727	16.0727
7826	19.4393	19.4393	19.4393
7827	21.8925	21.8925	21.8925
7828	21.7118	21.7118	21.7118
7829	25.9979	25.9979	25.9979
7830	30.5679	30.5679	30.5679
7831	27.5418	27.5418	27.5418
7832	27.6394	27.6394	27.6394
7833	26.266	26.266	26.266
7834	25.5699	25.5699	25.5699
7835	24.858	24.858	24.858
7836	24.3926	24.3926	24.3926
7837	25.4038	25.4038	25.4038
7838	25.731	25.731	25.731
7839	18.8471	18.8471	18.8471
7840	23.4875	23.4875	23.4875
7841	32.3115	32.3115	32.3115
7842	21.9801	21.9801	21.9801
7843	20.0917	20.0917	20.0917
7844	24.5632	24.5632	24.5632
7845	11.4064	11.4064	11.4064
7846	27.7518	27.7518	27.7518
7847	19.4416	19.4416	19.4416
7848	25.129	25.129	25.129
7849	24.8289	24.8289	24.8289
7850	23.7719	23.7719	23.7719
7851	14.1706	14.1706	14.1706
7852	24.5051	24.5051	24.5051
7853	31.0674	31.0674	31.0674
7854	14.5013	14.5013	14.5013
7855	19.2126	19.2126	19.2126
7856	23.0559	23.0559	23.0559
7857	17.9654	17.9654	17.9654
7858	20.9852	20.9852	20.9852
7859	22.9295	22.9295	22.9295
7860	21.6899	21.6899	21.6899
7861	25.8698	25.8698	25.8698
7862	25.2136	25.2136	25.2136
7863	23.0207	23.0207	23.0207
7864	25.0185	25.0185	25.0185
7865	24.2298	24.2298	24.2298
7866	24.2165	24.2165	24.2165
7867	21.2735	21.2735	21.2735
7868	24.5546	24.5546	24.5546
7869	15.9535	15.9535	15.9535
7870	29.0349	29.0349	29.0349
7871	18.4562	18.4562	18.4562
7872	28.7244	28.7244	28.7244
7873	28.2114	28.2114	28.2114
7874	24.3669	24.3669	24.3669
7875	25.6429	25.6429	25.6429
7876	24.3722	24.3722	24.3722
7877	21.0752	21.0752	21.0752
7878	23.5389	23.5389	23.5389
7879	27.7986	27.7986	27.7986
7880	21.9325	21.9325	21.9325
7881	19.1748	19.1748	19.1748
7882	25.7666	25.7666	25.7666
7883	28.1564	28.1564	28.1564
7884	27.6484	27.6484	27.6484
7885	26.1559	26.1559	26.1559
7886	19.3075	19.3075	19.3075
7887	19.2094	19.2094	19.2094
7888	19.2737	19.2737	19.2737
7889	28.8177	28.8177	28.8177
7890	22.4761	22.4761	22.4761
7891	28.0993	28.0993	28.0993
7892	23.8871	23.8871	23.8871
7893	22.7088	22.7088	22.7088
7894	16.8895	16.8895	16.8895
7895	12.8249	12.8249	12.8249
7896	22.7512	22.7512	22.7512
7897	1.79769e+308	inf	inf
7898	16.0693	16.0693	16.0693
7899	20.274	20.274	20.274
7900	26.111	26.111	26.111
7901	28.3363	28.3363	28.3363
7902	20.7669	20.7669	20.7669
7903	26.0353	26.0353	26.0353
7904	21.9049	21.9049	21.9049
7905	18.9023	18.9023	18.9023
7906	24.775	24.775	24.775
7907	32.6506	32.6506	32.6506
7908	22.0648	22.0648	22.0648
7909	21.4063	21.4063	21.4063
7910	24.8772	24.8772	24.8772
7911	23.9592	23.9592	23.9592
7912	26.1335	26.1335	26.1335
7913	27.1368	27.1368	27.1368
7914	23.2318	23.2318	23.2318
7915	22.3807	22.3807	22.3807
7916	18.163	18.163	18.163
7917	23.1982	23.1982	23.1982
7918	23.2275	23.2275	23.2275
7919	27.04	27.04	27.04
7920	22.6713	22.6713	22.6713
7921	30.2417	30.2417	30.2417
7922	17.2137	17.2137	17.2137
7923	27.3281	27.3281	27.3281
7924	22.8313	22.8313	22.8313
7925	21.6792	21.6792	21.6792
7926	26.7377	26.7377	26.7377
7927	21.7467	21.7467	21.7467
7928	21.8378	21.8378	21.8378
7929	21.3965	21.3965	21.3965
7930	23.0216	23.0216	23.0216
7931	23.5839	23.5839	23.5839
7932	25.2441	25.2441	25.2441
7933	24.7345	24.7345	24.7345
7934	22.6474	22.6474	22.6474
7935	25.7089	25.7089	25.7089
7936	17.81	17.81	17.81
7937	14.7899	14.7899	14.7899
7938	26.5274	26.5274	26.5274
7939	19.6493	19.6493	19.6493
7940	32.3862	32.3862	32.3862
7941	21.7307	21.7307	21.7307
7942	22.5938	22.5938	22.5938
7943	19.4317	19.4317	19.4317
7944	21.6618	21.6618	21.6618
7945	27.1189	27.1189	27.1189
7946	20.4891	20.4891	20.4891
7947	29.5599	29.5599	29.5599
7948	20.9611	20.9611	20.9611
7949	27.9332	27.9332	27.9332
7950	31.6766	31.6766	31.6766
7951	23.2711	23.2711	23.2711
7952	21.8917	21.8917	21.8917
7953	27.0565	27.0565	27.0565
7954	26.426	26.426	26.426
7955	23.2965	23.2965	23.2965
7956	18.5805	18.5805	18.5805
7957	18.6838	18.6838	18.6838
7958	19.8313	19.8313	19.8313
7959	16.9614	16.9614	16.9614
7960	25.5657	25.5657	25.5657
7961	20.3906	20.3906	20.3906
7962	22.9999	22.9999	22.9999
7963	19.1641	19.1641	19.1641
7964	23.5125	23.5125	23.5125
7965	14.9146	14.9146	14.9146
7966	20.1453	20.1453	20.1453
7967	11.4053	11.4053	11.4053
7968	26.7862	26.7862	26.7862
7969	22.5244	22.5244	22.5244
7970	25.4852	25.4852	25.4852
7971	23.374	23.374	23.374
7972	28.9731	28.9731	28.9731
7973	1.79769e+308	inf	inf
7974	12.3038	12.3038	12.3038
7975	21.0746	21.0746	21.0746
7976	24.1684	24.1684	24.1684
7977	22.8363	22.8363	22.8363
7978	25.3662	25.3662	25.3662
7979	24.6208	24.6208	24.6208
7980	17.5871	17.5871	17.5871
7981	26.806	26.806	26.806
7982	20.7343	20.7343	20.7343
7983	23.0424	23.0424	23.0424
7984	22.1215	22.1215	22.1215
7985	22.2069	22.2069	22.2069
7986	26.6596	26.6596	26.6596
7987	28.226	28.226	28.226
7988	25.035	25.035	25.035
7989	24.5547	24.5547	24.5547
7990	26.7127	26.7127	26.7127
7991	13.4118	13.4118	13.4118
7992	22.6083	22.6083	22.6083
7993	23.0597	23.0597	23.0597
7994	1.79769e+308	inf	inf
7995	28.9741	28.9741	28.9741
7996	23.5468	23.5468	23.5468
7997	19.3987	19.3987	19.3987
7998	20.6912	20.6912	20.6912
7999	28.8278	28.8278	28.8278
8000	25.2187	25.2187	25.2187
8001	25.9834	25.9834	25.9834
8002	22.6605	22.6605	22.6605
8003	27.2066	27.2066	27.2066
8004	28.0353	28.0353	28.0353
8005	25.8611	25.8611	25.8611
8006	25.468	25.468	25.468
8007	27.2275	27.2275	27.2275
8008	27.7554	27.7554	27.7554
8009	35.4366	35.4366	35.4366
8010	19.2438	19.2438	19.2438
8011	23.9638	23.9638	23.9638
8012	30.9525	30.9525	30.9525
8013	24.2413	24.2413	24.2413
8014	21.333	21.333	21.333
8015	28.4756	28.4756	28.4756
8016	26.8104	26.8104	26.8104
8017	30.9194	30.9194	30.9194
8018	16.0072	16.0072	16.0072
8019	24.194	24.194	24.194
8020	25.2507	25.2507	25.2507
8021	31.4757	31.4757	31.4757
8022	31.9586	31.9586	31.9586
8023	17.3459	17.3459	17.3459
8024	27.0844	27.0844	27.0844
8025	26.6109	26.6109	26.6109
8026	21.0332	21.0332	21.0332
8027	22.2876	22.2876	22.2876
8028	24.517	24.517	24.517
8029	24.0277	24.0277	24.0277
8030	19.7433	19.7433	19.7433
8031	25.4241	25.4241	25.4241
8032	19.4518	19.4518	19.4518
8033	25.0194	25.0194	25.0194
8034	23.2448	23.2448	23.2448
8035	30.019	30.019	30.019
8036	20.0815	20.0815	20.0815
8037	20.3206	20.3206	20.3206
8038	23.9536	23.9536	23.9536
8039	26.8511	26.8511	26.8511
8040	24.4326	24.4326	24.4326
8041	20.185	20.185	20.185
8042	19.8912	19.8912	19.8912
8043	21.4004	21.4004	21.4004
8044	21.7589	21.7589	21.7589
8045	24.0161	24.0161	24.0161
8046	23.7051	23.7051	23.7051
8047	23.6105	23.6105	23.6105
8048	24.7818	24.7818	24.7818
8049	20.6429	20.6429	20.6429
8050	30.7079	30.7079	30.7079
8051	11.8819	11.8819	11.8819
8052	23.6401	23.6401	23.6401
8053	28.9674	28.9674	28.9674
8054	23.8554	23.8554	23.8554
8055	20.9186	20.9186	20.9186
8056	25.0861	25.0861	25.0861
8057	21.7306	21.7306	21.7306
8058	26.8615	26.8615	26.8615
8059	20.0481	20.0481	20.0481
8060	32.5643	32.5643	32.5643
8061	28.0103	28.0103	28.0103
8062	28.5521	28.5521	28.5521
8063	22.3187	22.3187	22.3187
8064	22.7615	22.7615	22.7615
8065	28.4387	28.4387	28.4387
8066	21.113	21.113	21.113
8067	21.5895	21.5895	21.5895
8068	30.29	30.29	30.29
8069	21.0207	21.0207	21.0207
8070	21.0766	21.0766	21.0766
8071	24.5091	24.5091	24.5091
8072	26.1532	26.1532	26.1532
8073	25.7754	25.7754	25.7754
8074	1.79769e+308	inf	inf
8075	29.5301	29.5301	29.5301
8076	24.6414	24.6414	24.6414
8077	20.9527	20.9527	20.9527
8078	16.1086	16.1086	16.1086
8079	21.564	21.564	21.564
8080	22.2992	22.2992	22.2992
8081	20.1662	20.1662	20.1662
8082	29.9623	29.9623	29.9623
8083	19.8602	19.8602	19.8602
8084	28.3664	28.3664	28.3664
8085	24.5995	24.5995	24.5995
8086	18.0046	18.0046	18.0046
8087	29.8165	29.8165	29.8165
8088	31.7607	31.7607	31.7607
8089	25.218	25.218	25.218
8090	27.4622	27.4622	27.4622
8091	24.0508	24.0508	24.0508
8092	21.3803	21.3803	21.3803
8093	26.5381	26.5381	26.5381
8094	26.1181	26.1181	26.1181
8095	24.924	24.924	24.924
8096	24.7733	24.7733	24.7733
8097	19.9931	19.9931	19.9931
8098	19.2185	19.2185	19.2185
8099	21.5238	21.5238	21.5238
8100	24.3569	24.3569	24.3569
8101	25.2786	25.2786	25.2786
8102	24.5492	24.5492	24.5492
8103	25.7665	25.7665	25.7665
8104	17.9839	17.9839	17.9839
8105	27.4808	27.4808	27.4808
8106	25.921	25.921	25.921
8107	21.6749	21.6749	21.6749
8108	29.3187	29.3187	29.3187
8109	20.8777	20.8777	20.8777
8110	21.8349	21.8349	21.8349
8111	27.3966	27.3966	27.3966
8112	26.607	26.607	26.607
8113	18.6667	18.6667	18.6667
8114	20.5749	20.5749	20.5749
8115	26.9213	26.9213	26.9213
8116	21.3768	21.3768	21.3768
8117	22.1241	22.1241	22.1241
8118	21.2031	21.2031	21.2031
8119	27.2245	27.2245	27.2245
8120	23.0904	23.0904	23.0904
8121	27.8361	27.8361	27.8361
8122	25.4732	25.4732	25.4732
8123	31.4506	31.4506	31.4506
8124	26.5452	26.5452	26.5452
8125	27.7129	27.7129	27.7129
8126	16.7935	16.7935	16.7935
8127	21.1521	21.1521	21.1521
8128	16.7838	16.7838	16.7838
8129	24.3958	24.3958	24.3958
8130	25.4956	25.4956	25.4956
8131	18.6209	18.6209	18.6209
8132	24.1126	24.1126	24.1126
8133	29.1415	29.1415	29.1415
8134	24.409	24.409	24.409
8135	30.609	30.609	30.609
8136	26.3026	26.3026	26.3026
8137	33.4631	33.4631	33.4631
8138	29.868	29.868	29.868
8139	26.3418	26.3418	26.3418
8140	25.5784	25.5784	25.5784
8141	12.1606	12.1606	12.1606
8142	16.7111	16.7111	16.7111
8143	16.2526	16.2526	16.2526
8144	25.5268	25.5268	25.5268
8145	25.5796	25.5796	25.5796
8146	15.5838	15.5838	15.5838
8147	15.2007	15.2007	15.2007
8148	19.6456	19.6456	19.6456
8149	19.9989	19.9989	19.9989
8150	25.4961	25.4961	25.4961
8151	24.5096	24.5096	24.5096
8152	22.421	22.421	22.421
8153	24.2515	24.2515	24.2515
8154	17.3522	17.3522	17.3522
8155	28.7845	28.7845	28.7845
8156	24.9505	24.9505	24.9505
8157	27.2616	27.2616	27.2616
8158	26.2098	26.2098	26.2098
8159	21.7307	21.7307	21.7307
8160	18.921	18.921	18.921
8161	25.4306	25.4306	25.4306
8162	22.8994	22.8994	22.8994
8163	20.4033	20.4033	20.4033
8164	23.6056	23.6056	23.6056
8165	24.1102	24.1102	24.1102
8166	26.1797	26.1797	26.1797
8167	24.9379	24.9379	24.9379
8168	19.5152	19.5152	19.5152
8169	23.7676	23.7676	23.7676
8170	22.693	22.693	22.693
8171	25.944	25.944	25.944
8172	26.759	26.759	26.759
8173	23.0768	23.0768	23.0768
8174	30.6038	30.6038	30.6038
8175	23.8501	23.8501	23.8501
8176	27.7349	27.7349	27.7349
8177	24.0299	24.0299	24.0299
8178	26.7524	26.7524	26.7524
8179	17.7643	17.7643	17.7643
8180	28.2212	28.2212	28.2212
8181	21.0901	21.0901	21.0901
8182	31.6074	31.6074	31.6074
8183	40.2083	40.2083	40.2083
8184	26.5102	26.5102	26.5102
8185	25.4382	25.4382	25.4382
8186	24.377	24.377	24.377
8187	21.9378	21.9378	21.9378
8188	27.192	27.192	27.192
8189	20.0261	20.0261	20.0261
8190	29.4868	29.4868	29.4868
8191	20.1537	20.1537	20.1537
8192	23.3685	23.3685	23.3685
8193	25.9976	25.9976	25.9976
8194	18.146	18.146	18.146
8195	22.5395	22.5395	22.5395
8196	1.79769e+308	inf	inf
8197	28.5373	28.5373	28.5373
8198	29.3474	29.3474	29.3474
8199	25.8424	25.8424	25.8424
8200	30.2902	30.2902	30.2902
8201	24.9867	24.9867	24.9867
8202	18.1017	18.1017	18.1017
8203	24.9951	24.9951	24.9951
8204	27.9854	27.9854	27.9854
8205	16.8747	16.8747	16.8747
8206	22.6265	22.6265	22.6265
8207	19.297	19.297	19.297
8208	21.8753	21.8753	21.8753
8209	23.1386	23.1386	23.1386
8210	24.9037	24.9037	24.9037
8211	25.6662	25.6662	25.6662
8212	24.0351	24.0351	24.0351
8213	22.7594	22.7594	22.7594
8214	29.5262	29.5262	29.5262
8215	18.9118	18.9118	18.9118
8216	24.7279	24.7279	24.7279
8217	26.6272	26.6272	26.6272
8218	27.6962	27.6962	27.6962
8219	21.1893	21.1893	21.1893
8220	16.2691	16.2691	16.2691
8221	19.948	19.948	19.948
8222	28.2976	28.2976	28.2976
8223	32.5142	32.5142	32.5142
8224	24.5014	24.5014	24.5014
8225	16.1178	16.1178	16.1178
8226	21.586	21.586	21.586
8227	23.161	23.161	23.161
8228	25.5815	25.5815	25.5815
8229	19.9885	19.9885	19.9885
8230	23.5728	23.5728	23.5728
8231	14.5532	14.5532	14.5532
8232	28.9993	28.9993	28.9993
8233	22.6703	22.6703	22.6703
8234	25.5515	25.5515	25.5515
8235	23.1198	23.1198	23.1198
8236	20.6722	20.6722	20.6722
8237	21.0714	21.0714	21.0714
8238	19.7842	19.7842	19.7842
8239	26.4961	26.4961	26.4961
8240	29.1435	29.1435	29.1435
8241	21.2222	21.2222	21.2222
8242	25.4984	25.4984	25.4984
8243	17.0843	17.0843	17.0843
8244	26.1421	26.1421	26.1421
8245	20.2102	20.2102	20.2102
8246	16.5087	16.5087	16.5087
8247	18.6498	18.6498	18.6498
8248	28.8639	28.8639	28.8639
8249	23.0865	23.0865	23.0865
8250	24.1109	24.1109	24.1109
8251	24.6942	24.6942	24.6942
8252	28.4304	28.4304	28.4304
8253	24.7421	24.7421	24.7421
8254	26.4766	26.4766	26.4766
8255	25.6292	25.6292	25.6292
8256	26.8269	26.8269	26.8269
8257	24.6591	24.6591	24.6591
8258	25.3348	25.3348	25.3348
8259	18.9328	18.9328	18.9328
8260	25.3807	25.3807	25.3807
8261	23.2316	23.2316	23.2316
8262	25.8597	25.8597	25.8597
8263	24.0207	24.0207	24.0207
8264	17.6119	17.6119	17.6119
8265	28.9164	28.9164	28.9164
8266	22.1559	22.1559	22.1559
8267	23.1735	23.1735	23.1735
8268	21.9821	21.9821	21.9821
8269	26.3875	26.3875	26.3875
8270	19.1271	19.1271	19.1271
8271	18.201	18.201	18.201
8272	30.6801	30.6801	30.6801
8273	28.2951	28.2951	28.2951
8274	15.3456	15.3456	15.3456
8275	25.7128	25.7128	25.7128
8276	23.578	23.578	23.578
8277	22.1391	22.1391	22.1391
8278	14.5396	14.5396	14.5396
8279	21.4169	21.4169	21.4169
8280	17.7147	17.7147	17.7147
8281	21.9559	21.9559	21.9559
8282	29.6322	29.6322	29.6322
8283	22.3376	22.3376	22.3376
8284	18.4325	18.4325	18.4325
8285	11.8231	11.8231	11.8231
8286	22.992	22.992	22.992
8287	30.7436	30.7436	30.7436
8288	20.7796	20.7796	20.7796
8289	1.79769e+308	inf	inf
8290	22.6647	22.6647	22.6647
8291	23.7184	23.7184	23.7184
8292	19.5042	19.5042	19.5042
8293	23.1901	23.1901	23.1901
8294	20.8272	20.8272	20.8272
8295	20.9176	20.9176	20.9176
8296	28.7181	28.7181	28.7181
8297	16.6049	16.6049	16.6049
8298	24.7783	24.7783	24.7783
8299	22.6134	22.6134	22.6134
8300	17.7665	17.7665	17.7665
8301	24.565	24.565	24.565
8302	27.8627	27.8627	27.8627
8303	22.284	22.284	22.284
8304	22.523	22.523	22.523
8305	19.6081	19.6081	19.6081
8306	26.3072	26.3072	26.3072
8307	19.7703	19.7703	19.7703
8308	23.4767	23.4767	23.4767
8309	19.8244	19.8244	19.8244
8310	24.8676	24.8676	24.8676
8311	27.0085	27.0085	27.0085
8312	11.9943	11.9943	11.9943
8313	28.548	28.548	28.548
8314	20.3499	20.3499	20.3499
8315	18.0925	18.0925	18.0925
8316	14.4073	14.4073	14.4073
8317	19.2393	19.2393	19.2393
8318	1.79769e+308	inf	inf
8319	22.2266	22.2266	22.2266
8320	24.1154	24.1154	24.1154
8321	25.3382	25.3382	25.3382
8322	19.6949	19.6949	19.6949
8323	27.981	27.981	27.981
8324	18.1873	18.1873	18.1873
8325	24.0733	24.0733	24.0733
8326	24.1772	24.1772	24.1772
8327	23.3562	23.3562	23.3562
8328	27.3189	27.3189	27.3189
8329	25.6031	25.6031	25.6031
8330	26.1996	26.1996	26.1996
8331	18.1995	18.1995	18.1995
8332	19.265	19.265	19.265
8333	30.0778	30.0778	30.0778
8334	29.3548	29.3548	29.3548
8335	20.8198	20.8198	20.8198
8336	15.8486	15.8486	15.8486
8337	31.0713	31.0713	31.0713
8338	28.2821	28.2821	28.2821
8339	26.6411	26.6411	26.6411
8340	27.1741	27.1741	27.1741
8341	22.4096	22.4096	22.4096
8342	18.7959	18.7959	18.7959
8343	21.9262	21.9262	21.9262
8344	23.9362	23.9362	23.9362
8345	19.3171	19.3171	19.3171
8346	27.2597	27.2597	27.2597
8347	22.3753	22.3753	22.3753
8348	24.7857	24.7857	24.7857
8349	25.6647	25.6647	25.6647
8350	27.9025	27.9025	27.9025
8351	25.237	25.237	25.237
8352	19.0461	19.0461	19.0461
8353	12.974	12.974	12.974
8354	24.9586	24.9586	24.9586
8355	19.3658	19.3658	19.3658
8356	22.9838	22.9838	22.9838
8357	23.7032	23.7032	23.7032
8358	23.6217	23.6217	23.6217
8359	27.061	27.061	27.061
8360	29.7008	29.7008	29.7008
8361	24.3608	24.3608	24.3608
8362	21.5764	21.5764	21.5764
8363	31.1413	31.1413	31.1413
8364	21.5843	21.5843	21.5843
8365	28.9974	28.9974	28.9974
8366	23.5879	23.5879	23.5879
8367	21.9664	21.9664	21.9664
8368	21.9768	21.9768	21.9768
8369	24.0484	24.0484	24.0484
8370	22.8953	22.8953	22.8953
8371	25.3746	25.3746	25.3746
8372	19.6585	19.6585	19.6585
8373	20.7761	20.7761	20.7761
8374	16.85	16.85	16.85
8375	22.2639	22.2639	22.2639
8376	28.9373	28.9373	28.9373
8377	26.9936	26.9936	26.9936
8378	16.7261	16.7261	16.7261
8379	20.4231	20.4231	20.4231
8380	23.9261	23.9261	23.9261
8381	18.9973	18.9973	18.9973
8382	24.5945	24.5945	24.5945
8383	14.2998	14.2998	14.2998
8384	23.3929	23.3929	23.3929
8385	17.1818	17.1818	17.1818
8386	23.8045	23.8045	23.8045
8387	26.9533	26.9533	26.9533
8388	22.0751	22.0751	22.0751
8389	14.5666	14.5666	14.5666
8390	22.9729	22.9729	22.9729
8391	28.2403	28.2403	28.2403
8392	20.7058	20.7058	20.7058
8393	20.9702	20.9702	20.9702
8394	22.1336	22.1336	22.1336
8395	24.8552	24.8552	24.8552
8396	24.732	24.732	24.732
8397	18.6264	18.6264	18.6264
8398	17.2768	17.2768	17.2768
8399	27.3805	27.3805	27.3805
8400	22.2428	22.2428	22.2428
8401	26.4983	26.4983	26.4983
8402	18.2232	18.2232	18.2232
8403	9.90816	9.90816	9.90816
8404	11.401	11.401	11.401
8405	19.1318	19.1318	19.1318
8406	30.0511	30.0511	30.0511
8407	22.2359	22.2359	22.2359
8408	12.3337	12.3337	12.3337
8409	25.5976	25.5976	25.5976
8410	27.6924	27.6924	27.6924
8411	18.1318	18.1318	18.1318
8412	24.1085	24.1085	24.1085
8413	26.6262	26.6262	26.6262
8414	28.1206	28.1206	28.1206
8415	23.3211	23.3211	23.3211
8416	18.7476	18.7476	18.7476
8417	21.6399	21.6399	21.6399
8418	24.6561	24.6561	24.6561
8419	21.8381	21.8381	21.8381
8420	19.4371	19.4371	19.4371
8421	24.9545	24.9545	24.9545
8422	29.5194	29.5194	29.5194
8423	23.3989	23.3989	23.3989
8424	18.7859	18.7859	18.7859
8425	24.6875	24.6875	24.6875
8426	17.729	17.729	17.729
8427	26.3944	26.3944	26.3944
8428	25.7261	25.7261	25.7261
8429	23.6556	23.6556	23.6556
8430	22.0842	22.0842	22.0842
8431	25.6091	25.6091	25.6091
8432	23.404	23.404	23.404
8433	23.1888	23.1888	23.1888
8434	31.0781	31.0781	31.0781
8435	21.8677	21.8677	21.8677
8436	30.7636	30.7636	30.7636
8437	22.9795	22.9795	22.9795
8438	15.1267	15.1267	15.1267
8439	19.6946	19.6946	19.6946
8440	23.982	23.982	23.982
8441	23.6373	23.6373	23.6373
8442	26.0154	26.0154	26.0154
8443	26.1524	26.1524	26.1524
8444	1.79769e+308	inf	inf
8445	29.3177	29.3177	29.3177
8446	24.3986	24.3986	24.3986
8447	18.6664	18.6664	18.6664
8448	13.4849	13.4849	13.4849
8449	11.7726	11.7726	11.7726
8450	28.2388	28.2388	28.2388
8451	24.0891	24.0891	24.0891
8452	30.6185	30.6185	30.6185
8453	22.9531	22.9531	22.9531
8454	21.728	21.728	21.728
8455	28.4396	28.4396	28.4396
8456	21.8322	21.8322	21.8322
8457	18.4457	18.4457	18.4457
8458	28.7215	28.7215	28.7215
8459	24.4817	24.4817	24.4817
8460	23.5872	23.5872	23.5872
8461	26.9681	26.9681	26.9681
8462	30.2122	30.2122	30.2122
8463	20.0341	20.0341	20.0341
8464	27.6488	27.6488	27.6488
8465	24.8082	24.8082	24.8082
8466	17.1676	17.1676	17.1676
8467	28.0732	28.0732	28.0732
8468	24.8835	24.8835	24.8835
8469	14.5491	14.5491	14.5491
8470	21.5534	21.5534	21.5534
8471	25.3248	25.3248	25.3248
8472	21.0123	21.0123	21.0123
8473	23.3389	23.3389	23.3389
